"ppvtr.36","first","b.marr","income","momage","momed","momrace","missing_ppvtr.36","missing_b.marr","missing_income","missing_momed","missing_momrace","_mi","_mj"
52,"0","1",9978.86026259749,22,"2","3",FALSE,FALSE,TRUE,FALSE,TRUE,29,5
83,"0","1",24640,25,"2","3",FALSE,FALSE,FALSE,FALSE,FALSE,30,5
120,"0","1",20546.9116142501,28,"2","3",FALSE,FALSE,TRUE,FALSE,FALSE,31,5
70,"0","0",6383.99999999999,24,"1","1",FALSE,FALSE,FALSE,FALSE,FALSE,32,5
82,"0","1",10200,24,"2","2",FALSE,FALSE,FALSE,FALSE,FALSE,33,5
66,"0","1",5618.48653116171,28,"3","2",FALSE,FALSE,TRUE,FALSE,FALSE,34,5
44,"0","1",10637.7513531568,25,"1","2",FALSE,FALSE,TRUE,FALSE,FALSE,35,5
55,"0","1",32000,25,"3","2",FALSE,FALSE,FALSE,FALSE,TRUE,36,5
82.9893388544011,"0","0",6096,26,"2","1",TRUE,FALSE,FALSE,TRUE,FALSE,37,5
106,"1","1",37000,26,"1","3",FALSE,FALSE,FALSE,FALSE,FALSE,38,5
74,"0","1",17528,26,"1","3",FALSE,FALSE,FALSE,FALSE,TRUE,39,5
88,"1","0",4410,19,"2","1",FALSE,FALSE,FALSE,TRUE,TRUE,40,5
78.8112343771074,"1","0",0,23,"1","1",TRUE,FALSE,FALSE,FALSE,FALSE,41,5
72,"1","1",94000.0000000001,28,"2","2",FALSE,FALSE,FALSE,FALSE,TRUE,42,5
74,"0","1",6696,21,"1","3",FALSE,FALSE,FALSE,FALSE,FALSE,43,5
50,"0","1",11855.5152005411,24,"3","2",FALSE,FALSE,TRUE,FALSE,FALSE,44,5
99,"1","1",28350,24,"4","3",FALSE,FALSE,FALSE,FALSE,FALSE,45,5
107,"0","1",31000,26,"3","3",FALSE,FALSE,FALSE,FALSE,FALSE,46,5
90,"0","1",23000,21,"2","1",FALSE,FALSE,FALSE,FALSE,FALSE,47,5
84.9708739361766,"1","0",-121.472400616155,23,"3","3",TRUE,TRUE,TRUE,FALSE,FALSE,48,5
132,"0","1",23490,24,"3","3",FALSE,FALSE,FALSE,FALSE,FALSE,49,5
87,"0","0",1343,19,"1","3",FALSE,FALSE,FALSE,FALSE,TRUE,50,5
118.195430661437,"1","1",40964.7531177804,26,"3","3",TRUE,FALSE,TRUE,TRUE,FALSE,51,5
104.613669927293,"0","1",57720,23,"3","3",TRUE,FALSE,FALSE,FALSE,FALSE,52,5
104.560262022784,"0","0",14178.967539973,23,"2","1",TRUE,FALSE,TRUE,FALSE,TRUE,53,5
82.0079453177095,"0","1",12810,28,"3","3",TRUE,FALSE,FALSE,FALSE,FALSE,54,5
85,"1","0",15000,20,"2","1",FALSE,FALSE,FALSE,FALSE,FALSE,55,5
78,"0","1",13000,24,"1","3",FALSE,FALSE,FALSE,FALSE,FALSE,56,5
95,"0","1",99000,29,"4","3",FALSE,FALSE,FALSE,FALSE,FALSE,57,5
103,"0","1",15960,18,"1","2",FALSE,FALSE,FALSE,FALSE,FALSE,58,5
70,"1","0",4820,23,"1","1",FALSE,FALSE,FALSE,FALSE,FALSE,59,5
93.3638138161011,"1","1",21166.7525459225,26,"2","3",TRUE,FALSE,TRUE,FALSE,TRUE,60,5
54,"0","0",7164,21,"1","1",FALSE,FALSE,FALSE,FALSE,TRUE,61,5
70.212828989508,"0","0",5.6843418860808e-14,23,"1","1",TRUE,FALSE,TRUE,FALSE,FALSE,62,5
84,"0","1",19315,29,"3","3",FALSE,FALSE,FALSE,FALSE,FALSE,63,5
87,"0","1",65750,31,"4","3",FALSE,FALSE,FALSE,FALSE,FALSE,64,5
92,"0","1",11750,22,"2","3",FALSE,FALSE,FALSE,FALSE,FALSE,65,5
59,"1","0",4767.38397109916,23,"1","2",FALSE,FALSE,TRUE,FALSE,TRUE,66,5
79,"0","1",28500,25,"2","2",FALSE,FALSE,FALSE,FALSE,FALSE,67,5
53,"0","0",5.6843418860808e-14,26,"1","3",FALSE,TRUE,TRUE,FALSE,FALSE,68,5
87,"1","0",-157.26721745141,26,"1","3",FALSE,TRUE,TRUE,FALSE,FALSE,69,5
93,"1","0",25000,21,"2","1",FALSE,FALSE,FALSE,FALSE,FALSE,70,5
68.8812178725753,"0","1",27000,28,"3","2",TRUE,FALSE,FALSE,FALSE,FALSE,71,5
96,"1","1",33213.4995970097,19,"2","2",FALSE,FALSE,TRUE,FALSE,TRUE,72,5
124,"1","1",60500,31,"4","3",FALSE,FALSE,FALSE,FALSE,FALSE,73,5
58,"1","0",6441.9305011256,19,"2","1",FALSE,FALSE,TRUE,FALSE,FALSE,74,5
116,"0","1",32050,26,"3","3",FALSE,FALSE,FALSE,TRUE,FALSE,75,5
67.3712884978155,"0","1",9000,21,"1","2",TRUE,FALSE,FALSE,FALSE,FALSE,76,5
96.1144854050192,"0","1",72799.9999999999,24,"3","3",TRUE,FALSE,FALSE,FALSE,FALSE,77,5
106,"0","1",21300,23,"3","3",FALSE,FALSE,FALSE,FALSE,FALSE,78,5
115.043021386149,"0","1",34000,26,"2","3",TRUE,FALSE,FALSE,FALSE,FALSE,79,5
137.103515686086,"0","1",19000,24,"2","3",TRUE,FALSE,FALSE,FALSE,FALSE,80,5
88.3676872589314,"0","1",13418,27,"2","2",TRUE,FALSE,FALSE,FALSE,TRUE,81,5
89,"1","1",14500,19,"1","3",FALSE,FALSE,FALSE,FALSE,FALSE,82,5
83,"0","1",6457.72234901808,18,"1","3",FALSE,FALSE,TRUE,FALSE,FALSE,83,5
83,"1","1",38047,23,"1","2",FALSE,FALSE,FALSE,TRUE,FALSE,84,5
78,"0","0",1000,21,"1","2",FALSE,FALSE,FALSE,FALSE,FALSE,85,5
106,"1","1",146456.395039091,22,"4","1",FALSE,FALSE,TRUE,FALSE,TRUE,86,5
98,"1","1",29674,21,"3","3",FALSE,FALSE,FALSE,FALSE,FALSE,87,5
70,"0","1",5340.86960187865,24,"1","2",FALSE,FALSE,TRUE,FALSE,FALSE,88,5
104,"0","1",47776,27,"3","1",FALSE,FALSE,FALSE,FALSE,FALSE,89,5
90,"0","1",31806.9164506087,29,"3","3",FALSE,FALSE,TRUE,FALSE,TRUE,90,5
109.953916755486,"0","1",15286.8766848145,29,"2","3",TRUE,FALSE,TRUE,FALSE,FALSE,91,5
72,"1","0",7681.47781130021,22,"2","1",FALSE,FALSE,TRUE,FALSE,TRUE,92,5
81,"0","1",43020,26,"2","3",FALSE,FALSE,FALSE,FALSE,FALSE,93,5
80,"0","1",9400,24,"1","3",FALSE,FALSE,FALSE,FALSE,FALSE,94,5
88,"1","0",3420,21,"2","1",FALSE,FALSE,FALSE,FALSE,FALSE,95,5
86,"1","1",28506,23,"1","3",FALSE,FALSE,FALSE,FALSE,FALSE,96,5
79,"0","1",12056,18,"1","2",FALSE,FALSE,FALSE,FALSE,FALSE,97,5
119.565091196954,"0","1",24700,27,"2","3",TRUE,FALSE,FALSE,FALSE,FALSE,98,5
104,"0","1",12000,20,"1","2",FALSE,FALSE,FALSE,FALSE,FALSE,99,5
66,"1","1",41700.8400710793,22,"1","2",FALSE,FALSE,TRUE,TRUE,TRUE,100,5
88,"1","1",40200,26,"3","3",FALSE,FALSE,FALSE,FALSE,FALSE,101,5
46,"0","1",13000,28,"3","2",FALSE,FALSE,FALSE,FALSE,FALSE,102,5
72,"0","0",2532,23,"2","1",FALSE,FALSE,FALSE,TRUE,FALSE,103,5
86,"0","1",17501,23,"2","3",FALSE,FALSE,FALSE,FALSE,FALSE,104,5
72,"0","1",20180,21,"2","3",FALSE,FALSE,FALSE,FALSE,FALSE,105,5
87,"1","0",16000,21,"3","1",FALSE,FALSE,FALSE,FALSE,FALSE,106,5
82,"1","1",18516.3963272375,22,"2","2",FALSE,FALSE,TRUE,FALSE,FALSE,107,5
92,"1","1",25000,25,"2","3",FALSE,FALSE,FALSE,FALSE,FALSE,108,5
122,"0","1",39350,27,"3","3",FALSE,FALSE,FALSE,FALSE,FALSE,109,5
122,"1","1",42043,22,"3","3",FALSE,FALSE,FALSE,FALSE,FALSE,110,5
91,"1","0",24534.7629549127,25,"2","2",FALSE,FALSE,TRUE,FALSE,TRUE,111,5
52,"1","0",410,19,"2","1",FALSE,FALSE,FALSE,FALSE,FALSE,112,5
99,"1","1",11794.8742234408,17,"1","2",FALSE,FALSE,TRUE,FALSE,TRUE,113,5
102,"1","1",32328,23,"2","3",FALSE,FALSE,FALSE,FALSE,FALSE,114,5
66.5504630635583,"1","1",21600,22,"2","2",TRUE,FALSE,FALSE,FALSE,FALSE,115,5
91,"0","0",26464,19,"2","1",FALSE,FALSE,FALSE,FALSE,TRUE,116,5
86,"0","0",4716,28,"1","2",FALSE,FALSE,FALSE,FALSE,TRUE,117,5
75,"0","1",10400,23,"1","3",FALSE,FALSE,FALSE,FALSE,FALSE,118,5
99,"0","1",33054,26,"2","3",FALSE,FALSE,FALSE,FALSE,FALSE,119,5
105,"0","1",23456.92984555,20,"1","3",FALSE,FALSE,TRUE,FALSE,TRUE,120,5
92.2745665836859,"1","0",74000.0000000001,28,"3","1",TRUE,FALSE,FALSE,FALSE,TRUE,121,5
70,"0","0",12681.1765409361,23,"3","1",FALSE,FALSE,TRUE,FALSE,TRUE,122,5
84,"0","1",14588,23,"3","3",FALSE,FALSE,FALSE,FALSE,TRUE,123,5
83,"0","1",17000,26,"1","3",FALSE,FALSE,FALSE,FALSE,TRUE,124,5
108,"1","0",7800,26,"3","3",FALSE,FALSE,FALSE,FALSE,FALSE,125,5
87,"1","1",49000,32,"3","3",FALSE,FALSE,FALSE,FALSE,FALSE,126,5
62.5263755673061,"1","1",26800,30,"3","1",TRUE,FALSE,FALSE,TRUE,FALSE,127,5
91,"1","1",15418,21,"3","3",FALSE,FALSE,FALSE,FALSE,FALSE,128,5
104,"0","1",3634,19,"1","3",FALSE,FALSE,FALSE,FALSE,FALSE,129,5
94,"0","0",7022,23,"1","3",FALSE,FALSE,FALSE,FALSE,FALSE,130,5
86.5852973907342,"1","0",-157.757697610973,25,"2","3",TRUE,TRUE,TRUE,TRUE,TRUE,131,5
93.8050170448757,"0","0",5952,23,"1","3",TRUE,FALSE,FALSE,FALSE,FALSE,132,5
89,"0","1",40568,25,"2","3",FALSE,FALSE,FALSE,FALSE,FALSE,133,5
87.9754431163461,"0","1",17082.5836773129,26,"2","1",TRUE,FALSE,TRUE,FALSE,FALSE,134,5
73,"0","0",5172,21,"1","1",FALSE,FALSE,FALSE,FALSE,TRUE,135,5
95,"0","0",16000,25,"1","3",FALSE,FALSE,FALSE,FALSE,FALSE,136,5
103.893370616731,"1","0",12000,22,"2","3",TRUE,FALSE,FALSE,FALSE,TRUE,137,5
65.982887335494,"1","0",15000,20,"2","1",TRUE,FALSE,FALSE,FALSE,FALSE,138,5
90,"1","0",4024,22,"3","1",FALSE,FALSE,FALSE,TRUE,FALSE,139,5
62,"0","1",5625,24,"2","2",FALSE,FALSE,FALSE,FALSE,TRUE,140,5
63,"0","1",53000,28,"1","2",FALSE,FALSE,FALSE,FALSE,FALSE,141,5
131,"1","0",12000,24,"4","3",FALSE,FALSE,FALSE,FALSE,TRUE,142,5
63.6157893321278,"0","1",7879,24,"1","2",TRUE,FALSE,FALSE,FALSE,FALSE,143,5
106,"1","1",20480,23,"3","3",FALSE,FALSE,FALSE,FALSE,FALSE,144,5
114,"0","1",1057448,29,"4","3",FALSE,FALSE,FALSE,FALSE,FALSE,145,5
62,"0","1",12000,25,"3","2",FALSE,FALSE,FALSE,FALSE,TRUE,146,5
91,"0","0",27000,25,"3","1",FALSE,FALSE,FALSE,FALSE,TRUE,147,5
100,"1","1",24000,18,"2","2",FALSE,FALSE,FALSE,FALSE,FALSE,148,5
82,"0","0",5768,20,"1","3",FALSE,FALSE,FALSE,FALSE,TRUE,149,5
79,"0","1",14709,23,"2","2",FALSE,FALSE,FALSE,FALSE,FALSE,150,5
88,"1","1",9556.00000000001,18,"1","3",FALSE,FALSE,FALSE,FALSE,FALSE,151,5
101.022493990264,"1","1",23353,19,"2","3",TRUE,FALSE,FALSE,FALSE,FALSE,152,5
72,"0","0",6786,20,"1","2",FALSE,FALSE,FALSE,FALSE,FALSE,153,5
91,"1","1",34020,25,"2","3",FALSE,FALSE,FALSE,FALSE,TRUE,154,5
76,"0","1",23700,20,"2","2",FALSE,FALSE,FALSE,FALSE,FALSE,155,5
87,"1","0",13025.8997213403,25,"3","2",FALSE,FALSE,TRUE,FALSE,TRUE,156,5
82,"0","0",5205,24,"2","1",FALSE,FALSE,FALSE,TRUE,FALSE,157,5
65,"0","1",23000,26,"3","3",FALSE,FALSE,FALSE,FALSE,TRUE,158,5
64.332808880709,"0","0",11000,24,"1","2",TRUE,FALSE,FALSE,TRUE,FALSE,159,5
80.2437592454805,"1","1",8000,29,"2","2",TRUE,FALSE,FALSE,FALSE,FALSE,160,5
102,"0","1",20100,27,"2","3",FALSE,FALSE,FALSE,TRUE,FALSE,161,5
57,"0","1",6000,22,"1","2",FALSE,FALSE,FALSE,TRUE,FALSE,162,5
105,"0","1",47000,31,"2","3",FALSE,FALSE,FALSE,TRUE,FALSE,163,5
67,"0","0",4440,23,"1","1",FALSE,FALSE,FALSE,FALSE,FALSE,164,5
90,"1","1",23000,22,"2","3",FALSE,FALSE,FALSE,FALSE,FALSE,165,5
70.8553661516651,"0","0",3542,27,"1","1",TRUE,FALSE,FALSE,FALSE,TRUE,166,5
97,"0","1",19000,26,"1","3",FALSE,FALSE,FALSE,TRUE,FALSE,167,5
69,"1","1",12766,20,"2","3",FALSE,FALSE,FALSE,FALSE,FALSE,168,5
83,"0","0",4728,27,"2","1",FALSE,FALSE,FALSE,FALSE,TRUE,169,5
58,"1","1",15975.1316761522,27,"1","2",FALSE,FALSE,TRUE,FALSE,FALSE,170,5
110,"1","1",37150,26,"3","3",FALSE,FALSE,FALSE,FALSE,TRUE,171,5
109,"1","1",30000,22,"3","2",FALSE,FALSE,FALSE,FALSE,FALSE,172,5
88,"0","1",16100,26,"1","2",FALSE,FALSE,FALSE,FALSE,TRUE,173,5
94,"0","1",100001,28,"4","3",FALSE,FALSE,FALSE,FALSE,FALSE,174,5
70,"1","1",7500,23,"2","2",FALSE,FALSE,FALSE,FALSE,FALSE,175,5
98,"1","1",11005,24,"2","3",FALSE,FALSE,FALSE,FALSE,TRUE,176,5
113,"1","1",34100,30,"2","3",FALSE,FALSE,FALSE,FALSE,FALSE,177,5
106,"1","1",31540,23,"3","3",FALSE,FALSE,FALSE,FALSE,FALSE,178,5
117,"1","1",37386,27,"3","3",FALSE,FALSE,FALSE,FALSE,FALSE,179,5
80,"1","0",35000,20,"1","1",FALSE,FALSE,FALSE,FALSE,FALSE,180,5
78,"0","1",25102,21,"1","2",FALSE,FALSE,FALSE,FALSE,FALSE,181,5
77,"0","1",9000,24,"2","2",FALSE,FALSE,FALSE,FALSE,FALSE,182,5
70.5488326124014,"0","1",38050,28,"2","2",TRUE,FALSE,FALSE,FALSE,FALSE,183,5
127,"0","1",15532,21,"2","3",FALSE,FALSE,FALSE,FALSE,FALSE,184,5
96,"1","1",5000,17,"1","2",FALSE,FALSE,FALSE,FALSE,TRUE,185,5
110.39263929695,"0","0",15000,25,"1","3",TRUE,FALSE,FALSE,FALSE,FALSE,186,5
41,"1","0",25000,16,"1","1",FALSE,FALSE,FALSE,FALSE,FALSE,187,5
88,"0","0",5115.4528568311,24,"2","1",FALSE,FALSE,TRUE,FALSE,FALSE,188,5
88,"0","1",31304,29,"3","1",FALSE,FALSE,FALSE,FALSE,FALSE,189,5
81.6071738904714,"0","0",17500,22,"2","1",TRUE,FALSE,FALSE,FALSE,TRUE,190,5
84,"0","0",5.6843418860808e-14,21,"2","1",FALSE,TRUE,TRUE,FALSE,FALSE,191,5
97,"0","0",11400,24,"3","3",FALSE,FALSE,FALSE,FALSE,TRUE,192,5
102,"0","1",27500,24,"1","3",FALSE,FALSE,FALSE,FALSE,FALSE,193,5
99.4164689077426,"0","1",11220,21,"1","3",TRUE,FALSE,FALSE,FALSE,TRUE,194,5
59,"1","0",10659.7199386266,18,"2","1",FALSE,FALSE,TRUE,FALSE,FALSE,195,5
77,"1","0",16186.1934053457,20,"2","1",FALSE,FALSE,TRUE,FALSE,FALSE,196,5
89,"1","0",5.6843418860808e-14,27,"4","1",FALSE,TRUE,TRUE,FALSE,TRUE,197,5
55,"0","0",4692,25,"3","1",FALSE,FALSE,FALSE,TRUE,TRUE,198,5
66.7927635492441,"0","0",6816,27,"1","1",TRUE,FALSE,FALSE,FALSE,TRUE,199,5
59,"0","0",6000,22,"2","1",FALSE,FALSE,FALSE,FALSE,FALSE,200,5
72,"0","0",12000,28,"3","1",FALSE,FALSE,FALSE,FALSE,TRUE,201,5
108,"0","1",46020,28,"2","3",FALSE,FALSE,FALSE,FALSE,FALSE,202,5
74,"0","1",16800,28,"3","1",FALSE,FALSE,FALSE,FALSE,FALSE,203,5
95,"0","0",5220,24,"2","3",FALSE,FALSE,FALSE,FALSE,TRUE,204,5
112,"1","1",100001,26,"4","3",FALSE,FALSE,FALSE,FALSE,FALSE,205,5
90,"1","0",2248.61348128478,20,"1","2",FALSE,FALSE,TRUE,FALSE,FALSE,206,5
92,"0","1",11908.1160052009,26,"2","2",FALSE,FALSE,TRUE,FALSE,FALSE,207,5
98,"1","1",18585,23,"2","3",FALSE,FALSE,FALSE,FALSE,FALSE,208,5
78,"0","1",9690.50383470712,26,"2","3",FALSE,FALSE,TRUE,FALSE,FALSE,209,5
104,"0","1",8262,22,"1","3",FALSE,FALSE,FALSE,FALSE,TRUE,210,5
70,"0","1",15796,20,"2","2",FALSE,FALSE,FALSE,FALSE,FALSE,211,5
101,"1","1",18000,27,"2","3",FALSE,FALSE,FALSE,FALSE,FALSE,212,5
100,"0","1",10832,23,"2","3",FALSE,FALSE,FALSE,FALSE,FALSE,213,5
84.180827934522,"1","1",100001,23,"3","2",TRUE,FALSE,FALSE,TRUE,TRUE,214,5
110,"1","1",44600,24,"3","3",FALSE,FALSE,FALSE,FALSE,FALSE,215,5
58,"1","1",13000,23,"3","2",FALSE,FALSE,FALSE,FALSE,TRUE,216,5
52,"1","1",1446,18,"2","2",FALSE,FALSE,FALSE,FALSE,FALSE,217,5
54,"1","0",6970,21,"1","2",FALSE,FALSE,FALSE,FALSE,TRUE,218,5
88,"0","1",14072,24,"2","3",FALSE,FALSE,FALSE,FALSE,FALSE,219,5
84,"0","0",24533.8638924547,26,"4","1",FALSE,FALSE,TRUE,FALSE,TRUE,220,5
101,"0","0",5040,28,"1","1",FALSE,FALSE,FALSE,FALSE,FALSE,221,5
122,"1","1",18352,18,"1","3",FALSE,FALSE,FALSE,FALSE,FALSE,222,5
90,"1","1",14867.4390104703,20,"2","1",FALSE,FALSE,TRUE,FALSE,FALSE,223,5
64,"1","1",35000,23,"2","2",FALSE,FALSE,FALSE,FALSE,FALSE,224,5
101.662279654777,"1","1",29550,27,"3","3",TRUE,FALSE,FALSE,FALSE,FALSE,225,5
58,"0","1",21865,26,"1","2",FALSE,FALSE,FALSE,FALSE,FALSE,226,5
69,"1","1",15693.5318672773,19,"2","3",FALSE,FALSE,TRUE,FALSE,FALSE,227,5
63,"0","1",30226.9416152329,25,"2","2",FALSE,FALSE,TRUE,TRUE,FALSE,228,5
63,"0","1",27081,25,"1","3",FALSE,FALSE,FALSE,FALSE,FALSE,229,5
108,"1","1",34150,25,"1","3",FALSE,FALSE,FALSE,FALSE,FALSE,230,5
102,"1","1",26800,22,"2","1",FALSE,FALSE,FALSE,FALSE,TRUE,231,5
115.110054541994,"1","0",-172.660883786037,24,"2","3",TRUE,TRUE,TRUE,FALSE,FALSE,232,5
94,"0","1",59702.9538578641,27,"2","3",FALSE,FALSE,TRUE,FALSE,FALSE,233,5
103,"0","1",53200,25,"3","3",FALSE,FALSE,FALSE,FALSE,TRUE,234,5
82,"0","1",8002.00000000001,21,"1","3",FALSE,FALSE,FALSE,FALSE,FALSE,235,5
75,"0","0",5328,27,"1","1",FALSE,FALSE,FALSE,FALSE,FALSE,236,5
91,"0","1",22831.1027087096,25,"2","3",FALSE,FALSE,TRUE,FALSE,TRUE,237,5
108.470687447073,"0","1",30000,29,"4","3",TRUE,FALSE,FALSE,FALSE,FALSE,238,5
97,"1","0",3650,19,"2","3",FALSE,FALSE,FALSE,FALSE,FALSE,239,5
81,"0","1",15000,21,"2","2",FALSE,FALSE,FALSE,FALSE,TRUE,240,5
88,"0","1",18150,23,"2","3",FALSE,FALSE,FALSE,TRUE,FALSE,241,5
64,"0","1",16745,24,"1","2",FALSE,FALSE,FALSE,FALSE,FALSE,242,5
87,"0","1",14000,26,"1","3",FALSE,FALSE,FALSE,FALSE,FALSE,243,5
65,"0","1",7712,22,"1","2",FALSE,FALSE,FALSE,TRUE,TRUE,244,5
81,"0","1",34000,30,"4","2",FALSE,FALSE,FALSE,FALSE,TRUE,245,5
86.0356881884515,"0","1",44000,28,"3","3",TRUE,FALSE,FALSE,TRUE,FALSE,246,5
105.357420372078,"1","1",24043,22,"2","3",TRUE,FALSE,FALSE,FALSE,TRUE,247,5
85,"1","0",37960,19,"1","3",FALSE,FALSE,FALSE,FALSE,FALSE,248,5
109,"0","1",15300,21,"1","3",FALSE,FALSE,FALSE,FALSE,TRUE,249,5
80,"1","0",2520,19,"1","2",FALSE,FALSE,FALSE,FALSE,TRUE,250,5
105,"1","1",69000,30,"4","3",FALSE,FALSE,FALSE,FALSE,FALSE,251,5
120.056968416472,"0","1",26088,24,"2","3",TRUE,FALSE,FALSE,TRUE,FALSE,252,5
93,"1","1",23404.7001882,23,"3","3",FALSE,FALSE,TRUE,FALSE,FALSE,253,5
52,"0","1",36000,25,"2","1",FALSE,FALSE,FALSE,FALSE,FALSE,254,5
77,"0","1",41000,29,"2","3",FALSE,FALSE,FALSE,FALSE,FALSE,255,5
52,"1","1",28400,25,"3","2",FALSE,FALSE,FALSE,FALSE,FALSE,256,5
66,"1","0",5869.99999999999,19,"1","3",FALSE,FALSE,FALSE,FALSE,FALSE,257,5
86.6593395321067,"0","1",30000,24,"1","3",TRUE,FALSE,FALSE,FALSE,FALSE,258,5
75,"0","1",39815,23,"3","3",FALSE,FALSE,FALSE,FALSE,FALSE,259,5
64,"1","1",14725,18,"1","2",FALSE,FALSE,FALSE,FALSE,FALSE,260,5
86,"1","0",4992,18,"1","1",FALSE,FALSE,FALSE,FALSE,FALSE,261,5
90,"1","0",0,21,"1","3",FALSE,FALSE,FALSE,FALSE,FALSE,262,5
82,"1","0",3890,18,"2","2",FALSE,FALSE,FALSE,FALSE,FALSE,263,5
79,"0","1",46583,26,"3","3",FALSE,FALSE,FALSE,FALSE,FALSE,264,5
104,"1","0",69.7142965678981,24,"4","1",FALSE,TRUE,TRUE,FALSE,FALSE,265,5
108,"1","1",38300,26,"3","3",FALSE,FALSE,FALSE,FALSE,FALSE,266,5
109,"0","1",25541.9291066629,24,"3","3",FALSE,FALSE,TRUE,TRUE,TRUE,267,5
109,"0","1",33100,24,"3","1",FALSE,FALSE,FALSE,FALSE,FALSE,268,5
99,"0","1",36000,30,"4","3",FALSE,FALSE,FALSE,FALSE,FALSE,269,5
61.7192119276922,"0","0",11680,24,"3","1",TRUE,FALSE,FALSE,FALSE,TRUE,270,5
52,"0","1",8562,23,"1","2",FALSE,FALSE,FALSE,FALSE,FALSE,271,5
58,"0","1",17812,29,"1","2",FALSE,FALSE,FALSE,FALSE,TRUE,272,5
65,"1","0",4200,17,"1","3",FALSE,FALSE,FALSE,FALSE,FALSE,273,5
66,"0","1",60000,20,"2","2",FALSE,FALSE,FALSE,FALSE,TRUE,274,5
95.1332887135779,"1","1",39143,29,"3","3",TRUE,FALSE,FALSE,TRUE,FALSE,275,5
86,"1","0",6000,19,"2","3",FALSE,FALSE,FALSE,FALSE,FALSE,276,5
102.407776951609,"0","0",3012,22,"1","3",TRUE,FALSE,FALSE,FALSE,TRUE,277,5
107,"1","1",21002,21,"1","3",FALSE,FALSE,FALSE,FALSE,FALSE,278,5
96.3257843783121,"1","1",21000,19,"2","2",TRUE,FALSE,FALSE,FALSE,FALSE,279,5
79,"1","0",12600,21,"3","1",FALSE,FALSE,FALSE,FALSE,FALSE,280,5
87,"1","0",4315.56989254513,16,"1","3",FALSE,FALSE,TRUE,FALSE,FALSE,281,5
52,"0","1",10800,26,"2","2",FALSE,FALSE,FALSE,FALSE,FALSE,282,5
87,"1","1",37341,21,"2","2",FALSE,FALSE,FALSE,FALSE,TRUE,283,5
100,"0","0",5.6843418860808e-14,26,"1","3",FALSE,TRUE,TRUE,FALSE,TRUE,284,5
84,"1","1",12415,25,"2","3",FALSE,FALSE,FALSE,FALSE,TRUE,285,5
101.22630131084,"0","1",20765.3938924028,23,"2","3",TRUE,FALSE,TRUE,FALSE,FALSE,286,5
114,"1","1",18555.5393610273,27,"2","3",FALSE,FALSE,TRUE,FALSE,FALSE,287,5
121,"1","1",51000,28,"3","3",FALSE,FALSE,FALSE,FALSE,FALSE,288,5
70,"1","1",20197.9352054696,17,"1","3",FALSE,FALSE,TRUE,FALSE,FALSE,289,5
94,"1","0",24000,21,"1","3",FALSE,FALSE,FALSE,TRUE,TRUE,290,5
91.2571885242042,"1","1",24000,25,"3","3",TRUE,FALSE,FALSE,FALSE,TRUE,291,5
114,"1","1",41030,25,"2","3",FALSE,FALSE,FALSE,FALSE,FALSE,292,5
74,"0","0",2370,22,"2","1",FALSE,FALSE,FALSE,FALSE,TRUE,293,5
64,"1","1",9938.80100099633,26,"1","2",FALSE,FALSE,TRUE,FALSE,FALSE,294,5
54,"0","0",8292,26,"1","2",FALSE,FALSE,FALSE,FALSE,FALSE,295,5
104,"0","1",18392,20,"1","3",FALSE,FALSE,FALSE,FALSE,TRUE,296,5
86,"0","0",6852,21,"1","1",FALSE,FALSE,FALSE,TRUE,TRUE,297,5
62.9407651283452,"0","0",6636,25,"1","2",TRUE,FALSE,FALSE,FALSE,FALSE,298,5
110,"1","1",21000,25,"2","3",FALSE,FALSE,FALSE,TRUE,TRUE,299,5
72,"0","1",11596,25,"1","1",FALSE,FALSE,FALSE,FALSE,FALSE,300,5
73,"0","1",2457.14438759088,26,"1","2",FALSE,FALSE,TRUE,FALSE,FALSE,301,5
99,"0","0",5268,25,"3","3",FALSE,FALSE,FALSE,TRUE,TRUE,302,5
122,"1","1",1057448,32,"4","3",FALSE,FALSE,FALSE,TRUE,FALSE,303,5
129,"1","1",44080,25,"2","3",FALSE,FALSE,FALSE,FALSE,FALSE,304,5
78,"0","0",13500,27,"2","1",FALSE,FALSE,FALSE,FALSE,TRUE,305,5
106,"0","1",18078,24,"2","3",FALSE,FALSE,FALSE,FALSE,FALSE,306,5
89.6269895685046,"1","1",63814.8118741429,28,"2","2",TRUE,FALSE,TRUE,FALSE,FALSE,307,5
93.1363426946502,"0","1",25155.6395291477,22,"1","1",TRUE,FALSE,TRUE,TRUE,TRUE,308,5
70.8479943870884,"0","0",3564,23,"2","2",TRUE,FALSE,FALSE,FALSE,FALSE,309,5
76,"0","1",33160,27,"2","3",FALSE,FALSE,FALSE,FALSE,TRUE,310,5
62,"1","1",71300,22,"1","2",FALSE,FALSE,FALSE,FALSE,TRUE,311,5
44,"1","1",11672,21,"1","2",FALSE,FALSE,FALSE,FALSE,FALSE,312,5
79,"1","0",3000,31,"3","1",FALSE,FALSE,FALSE,FALSE,FALSE,313,5
76,"1","0",32000,23,"3","1",FALSE,FALSE,FALSE,FALSE,FALSE,314,5
108,"1","1",50000,24,"3","3",FALSE,FALSE,FALSE,TRUE,FALSE,315,5
98,"1","1",18047.242529951,24,"2","3",FALSE,FALSE,TRUE,FALSE,FALSE,316,5
